,id,Name,Calories,Protein_(g),Carbs_(g),Fiber_(g),Sugar_(g),Calcium_(mg),Sodium_(mg),Total_Fat_(g)
7186,23096,"BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,BRSD",222,30.91,0.0,0.0,0.0,14.0,65.0,9.804
3952,13797,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,RAW",222,19.79,0.0,0.0,0.0,17.0,50.0,13.35
7306,23226,"BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN & FAT,0"" FAT,SEL,RW",222,18.43,0.36,0.0,0.0,6.0,63.0,13.841999999999999
3771,13232,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,CHOIC,CKD,GRILLED",221,27.65,0.0,0.0,0.0,19.0,67.0,9.440999999999999
4098,13955,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,CHOIC,CKD,RSTD",221,25.66,0.0,0.0,0.0,17.0,50.0,10.667000000000002
7246,23156,"BEEF,RIB EYE STK,BNE-IN,LIP-ON,LN,1/8"" FAT,ALL GRDS,CKD,GRLD",221,27.4,0.0,0.0,0.0,22.0,67.0,10.422
7160,23070,"BEEF,CHUCK EYE COUNTRY-STYLE RIBS,BNLESS,LN,0"" FAT,SEL,CKD,B",221,32.1,0.0,0.0,0.0,16.0,70.0,9.4
3766,13165,"BEEF,BRISKET,FLAT HALF,LN & FAT,0"" FAT,CHOIC,CKD,BRSD",221,32.21,0.0,0.0,0.0,17.0,52.0,7.6129999999999995
7275,23185,"BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,SEL,RAW",221,19.71,0.2,0.0,0.0,9.0,59.0,12.672
7209,23119,"BEEF,CHK,MOCK TNDR STK,BNL,LN & FAT,0"" FAT,ALL GRDS, CKD",220,32.07,0.0,0.0,0.0,14.0,67.0,7.8629999999999995
3946,13650,"BEEF,SHLDR TOP BLDE STK,BNS,LN & FAT,0"" FAT,CHOIC,CKD,G",220,27.51,0.0,0.0,0.0,14.0,84.0,11.004
7593,23540,"BEEF,PLATE,SKIRT STEAK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",220,26.13,0.0,0.0,0.0,11.0,75.0,10.721
3811,13351,"BEEF,CHUCK,UNDER BLADE CNTR STEAK,BNLESS,DENVER CUT,LN,0"" FA",220,26.5,0.14,0.0,0.0,14.0,73.0,11.664000000000001
3846,13390,"BEEF,RIB,LRG END (RIBS 6-9),LN,0""FAT,SEL,CKD,RSTD",220,27.53,0.0,0.0,,8.0,73.0,9.32
4035,13884,"BEEF,RND,TIP RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,CKD,RSTD",219,27.45,0.0,0.0,0.0,6.0,63.0,8.92
7237,23147,"BEEF,RIB EYE RST,BONE-IN,LIP-ON,LN,1/8"" FAT,SEL,CKD,RSTD",219,27.03,0.0,0.0,0.0,11.0,70.0,10.017
7366,23286,"BEEF,TOP LOIN FILET,BNLESS,LN & FAT,1/8"" FAT,SEL,CKD,GRILLED",219,28.3,0.4,0.0,0.0,6.0,86.0,9.033000000000001
7188,23098,"BEEF,CHUCK,UND BL STEAK,BNLS,LN,0"" FAT,ALL GRDS,CKD,BRSD",219,31.35,0.0,0.0,0.0,14.0,65.0,9.022
3895,13452,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,0"" FAT,CHOIC,CKD,BRLD",219,29.02,0.0,0.0,0.0,19.0,58.0,8.404
4021,13870,"BEEF,RND,BTTM RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,CKD,RSTD",218,26.41,0.0,0.0,0.0,6.0,35.0,9.382000000000001
7249,23159,"BEEF,RIB EYE RST,BNLESS,LIP-ON,LN,1/8"" FAT,ALL GRDS,CKD,RSTD",218,28.21,0.0,0.0,0.0,8.0,56.0,9.804
3827,13368,"BEEF,BRISKET,WHL,LN,0""FAT,ALL GRDS,CKD,BRSD",218,29.75,0.0,0.0,0.0,6.0,70.0,8.280000000000001
4018,13867,"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,SEL,CKD,BRLD",218,27.58,0.0,0.0,0.0,6.0,62.0,8.99
4056,13905,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,RAW",218,20.36,0.0,0.0,0.0,19.0,52.0,13.007000000000001
3773,13236,"BEEF,SHRT LN,T-BONE STK,BN-IN,LN,1/8"" FAT,CHOIC,CKD,GRILLD",217,27.48,0.0,0.0,0.0,19.0,68.0,9.759
3883,13440,"BEEF,LOIN,TENDERLOIN STK,BNLESS,L & F,0"" F,CHOIC,CKD,GRLLED",217,30.21,0.0,0.0,0.0,14.0,58.0,8.265
7511,23433,"BEEF,NZ,IMP,STRIPLOIN,LN,CKD,FAST FRIED",217,28.53,0.0,0.0,0.0,6.0,55.0,8.621
7238,23148,"BEEF,RIB EYE STEAK,BNLES,LIP-ON,LN,1/8"" FAT,CHOIC,CKD,GRILD",217,27.3,0.0,0.0,0.0,8.0,60.0,10.078
7606,23563,"BEEF,GROUND,90% LN MEAT / 10% FAT,PATTY,CKD,BRLD",217,26.11,0.0,0.0,0.0,13.0,68.0,9.571
7396,23316,"BEEF,AUS,IMP,GRSS-FD,RBEYE STK/RST LIP-ON,BNLESS,LN&FAT,RAW",217,19.8,0.11,0.0,0.0,5.0,60.0,13.126000000000001
3857,13404,"BEEF,RND,BTTM RND,STEAK,LN & FAT,0"" FAT,SEL,CKD,BRSD",217,34.39,0.0,0.0,0.0,9.0,45.0,6.0440000000000005
4105,13965,"BEEF,CHUCK,TOP BLADE,LN,0"" FAT,CHOIC,CKD,BRLD",217,26.11,0.0,0.0,0.0,7.0,68.0,9.350000000000001
3878,13430,"BEEF,RND,TOP RND,LN&FAT,0""FAT,CHOIC,CKD,BRSD",216,35.62,0.0,0.0,0.0,4.0,45.0,5.34
3775,13285,"BEEF,CHUCK,UND BL POT RST,BNLESS,LN,0"" FAT,ALL GRDS,CKD",216,30.54,0.0,0.0,0.0,14.0,65.0,9.07
3841,13384,"BEEF,CHUCK,UNDER BLADE POT RST,BNLESS,LN,0"" FAT,SEL,CKD,BRSD",216,30.68,0.0,0.0,0.0,14.0,67.0,7.651
7648,23605,"BEEF,RND,BTTM RND,STEAK,LN,1/8"" FAT,ALL GRDS,CKD,BRSD",216,34.34,0.0,0.0,0.0,7.0,45.0,5.893
7597,23549,"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",216,25.73,0.0,0.0,0.0,7.0,67.0,9.331
7235,23145,"BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",216,18.86,0.0,0.0,0.0,14.0,68.0,14.025
7589,23528,"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,CHOIC,CKD,RSTD",216,24.61,0.0,0.0,0.0,8.0,71.0,10.155000000000001
7165,23075,"BEEF,CHUCK EYE STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,GRILLED",215,27.97,0.0,0.0,0.0,16.0,75.0,10.356
7118,23007,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,SEL,RAW",215,20.28,0.0,0.0,0.0,23.0,52.0,12.918
7610,23567,"BEEF,GROUND,85% LN MEAT / 15% FAT,RAW",215,18.59,0.0,0.0,0.0,15.0,66.0,12.184000000000001
7187,23097,"BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN,0"" FAT,SEL,CKD,BRSD",215,32.01,0.0,0.0,0.0,14.0,66.0,7.8260000000000005
7197,23107,"BEEF,CHK,UNDBL CNTR STK,BNL,DEN CT,LN&FAT, 0"" FT,SEL,CKD,GLD",215,26.3,0.0,0.0,0.0,16.0,73.0,11.776
7266,23176,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,CHOIC,CKD,GRILLE",215,27.39,0.0,0.0,0.0,8.0,60.0,10.078
7112,23001,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,ALL GRDS,RAW",214,20.49,0.0,0.0,0.0,19.0,48.0,12.530000000000001
3950,13795,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,ALL GRDS,RAW",214,20.01,0.0,0.0,0.0,17.0,52.0,12.533
4082,13931,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW",214,19.92,0.0,0.0,0.0,25.0,51.0,11.878
7645,23602,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,ALL GRDS,CKD,BRSD",214,34.66,0.0,0.0,0.0,16.0,56.0,5.92
3859,13407,"BEEF,RND,BTTM RND,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRSD",214,34.0,0.0,0.0,0.0,7.0,44.0,5.906
7609,23566,"BEEF,GROUND,90% LN MEAT / 10% FAT,LOAF,CKD,BKD",214,26.62,0.0,0.0,0.0,13.0,61.0,9.047
3828,13369,"BEEF,BRISKET,FLAT HALF,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",213,32.9,0.0,0.0,0.0,19.0,54.0,6.596
7369,23289,"BEEF,TOP LOIN PETITE RST,BNLS,LN & FAT,1/8"" FAT,SEL,CKD,RSTD",213,27.1,0.9,0.0,0.0,6.0,84.0,8.704
3904,13465,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,ALL GRDS,CKD,GRILLED",213,28.16,0.0,0.0,0.0,19.0,68.0,8.542
3905,13466,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",212,26.07,0.0,0.0,0.0,6.0,69.0,9.104
7261,23171,"BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0"" FAT,CHOIC,RAW",212,18.47,0.17,0.0,0.0,5.0,68.0,12.161000000000001
3894,13451,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",212,29.33,0.0,0.0,0.0,22.0,61.0,7.713
3914,13479,"BEEF,SHRT LN,T-BN STK,BN-IN,LN,1/8"" FAT,ALL GRDS,CKD,GRILLED",212,27.86,0.0,0.0,0.0,18.0,67.0,8.828
3803,13343,"BEEF,BRISKET,FLAT HALF,LN,0"" FAT,CHOIC,CKD,BRSD",212,32.62,0.0,0.0,0.0,14.0,52.0,6.489
4031,13880,"BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,CHOIC,CKD,RSTD",212,28.48,0.0,0.0,0.0,6.0,37.0,8.098
4027,13876,"BEEF,RND,BTTM RND,RST,LN & FAT,1/8"" FAT,SEL,CKD,RSTD",212,26.77,0.0,0.0,0.0,7.0,35.0,8.741
3834,13377,"BEEF,CHUCK,ARM POT RST,LN,0""FAT,CHOIC,CKD,BRSD",212,33.36,0.0,0.0,0.0,14.0,54.0,6.17
3892,13449,"BEEF,LOIN,TOP LOIN STK,BNLS,LIP OFF,LN,0"" FAT,CHOIC,CKD,GRLD",211,29.22,0.0,0.0,0.0,14.0,59.0,8.398
7211,23121,"BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN & FAT,0"" FAT,SEL,CKD,",211,31.86,0.0,0.0,0.0,15.0,69.0,7.045
3882,13439,"BEEF,LOIN,TNDRLN STEAK,BNLESS,L & F,0"" F,A GRDS,CKD,GRILLED",211,30.5,0.0,0.0,0.0,13.0,57.0,7.505
3886,13443,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,GRLLED",211,30.45,0.0,0.0,0.0,17.0,71.0,7.6899999999999995
4039,13888,"BEEF,RND,TIP RND,RST,LN & FAT,1/8"" FAT,SEL,CKD,RSTD",210,27.63,0.0,0.0,0.0,6.0,64.0,8.03
7248,23158,"BEEF,RIB EYE STEAK,BONE-IN,LIP-ON,LN,1/8"" FAT,SEL,CKD,GRILD",210,27.96,0.0,0.0,0.0,22.0,67.0,9.966000000000001
7228,23138,"BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0"" FAT,CHOICE,RAW",210,18.87,0.0,0.0,0.0,15.0,76.0,13.661
3942,13598,"BEEF,SHLDR TOP BLADE STK,BNLES,LN & FAT,0"" ,ALL GRDS,CKD,G",210,27.59,0.0,0.0,0.0,14.0,85.0,9.826
3877,13428,"BEEF,RND,TOP RND,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",209,35.62,0.0,0.0,0.0,4.0,45.0,4.76
7554,23476,"BEEF,GROUND,93% LN MEAT / 7% FAT,CRUMBLES,CKD,PAN-BROWNED",209,28.88,0.0,0.0,0.0,12.0,86.0,7.778
7167,23077,"BEEF,CHUCK EYE STEAK,BNLESS,LN,0"" FAT,ALL GRDS,CKD,GRILLED",209,27.94,0.0,0.0,0.0,17.0,75.0,10.219999999999999
3814,13354,"BEEF,CHK,UND BL CNTR STK,BNLESS,DEN CUT,LN,0"" FA, SEL, CKD",209,26.53,0.0,0.0,0.0,16.0,74.0,9.46
7114,23003,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,SEL,RAW",208,20.69,0.0,0.0,0.0,19.0,42.0,11.815
7483,23405,"BEEF,NZ,IMP,CHUCK EYE ROLL,LN,CKD,BRSD",208,32.08,0.0,0.0,0.0,6.0,38.0,6.066000000000001
7536,23458,"BEEF,NZ,IMP,FLANK,LN & FAT,CKD,BRSD",208,30.13,0.0,0.0,0.0,5.0,28.0,6.859
7353,23273,"BEEF,RIBEYE FILET,BNLESS,LN,0"" FAT,CHOIC,CKD,GRILLED",208,28.35,0.51,0.0,0.0,6.0,56.0,8.079
4029,13878,"BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,CKD,RSTD",208,28.31,0.0,0.0,0.0,7.0,37.0,7.781000000000001
7472,23392,"BEEF,LON,TP LON STK,BNLSS,LIP-ON,LN,1/8"" FAT,CHC,CKD,GRILLD",208,28.66,0.0,0.0,0.0,13.0,56.0,8.507
7312,23232,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0"" FAT,SEL,RAW",208,20.12,0.0,0.0,0.0,7.0,52.0,13.062999999999999
3880,13436,"BEEF,RND,TOP RND,LN,0""FAT,CHOIC,CKD,BRSD",207,36.12,0.0,0.0,0.0,4.0,45.0,4.24
7190,23100,"BEEF,RIB EYE STK,BNLES,LIP-ON,LN,1/8"" FAT,ALL GRDS,CKD,GRLD",207,27.97,0.0,0.0,0.0,7.0,59.0,9.065999999999999
7222,23132,"BEEF,SHLDR POT RST,BNLESS,LN & FAT,0"" FAT,CHOIC,CKD,BRSD",207,30.93,0.0,0.0,0.0,13.0,60.0,7.4670000000000005
3890,13447,"BEEF,LOIN,TOPLOINSTK,BNLS,LIP OFF,LN FAT,0"" FT,SEL,CKD,GRLD",207,29.16,0.0,0.0,0.0,14.0,57.0,7.669
7598,23552,"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD",207,25.7,0.0,0.0,0.0,7.0,71.0,9.083
3917,13483,"BEEF,SHRT LN,T-BONE STK,BONE-IN,LN,1/8"" FAT,SEL,CKD,GRILLED",206,28.45,0.0,0.0,0.0,18.0,66.0,7.433
7384,23304,"BEEF,AU,IMP,WGU,TDLN STK/RST,BNLES,LN & FAT, MRB SCR 4/5,RAW",206,19.71,0.0,0.0,0.0,4.0,63.0,12.272
7671,23628,"BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,CHOIC,CKD,BRLD",206,29.01,0.0,0.0,0.0,16.0,59.0,7.098
7331,23251,"BEEF,TOP LOIN PETITE RST,BNLESS,LN,1/8"" FAT,CHOIC,CKD,RSTD",206,28.24,0.88,0.0,0.0,17.0,62.0,7.9190000000000005
3896,13453,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,0"" FAT,SEL,CKD,BRLD",206,29.65,0.0,0.0,0.0,24.0,63.0,7.021
7259,23169,"BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0"" FAT,ALL GRDS,RAW",206,18.74,0.19,0.0,0.0,5.0,67.0,11.7
7264,23174,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,ALL GRDS,CKD,GRI",206,28.11,0.0,0.0,0.0,7.0,59.0,9.065999999999999
3824,13365,"BEEF,COMP OF RTL CUTS,LN,0""FAT,CHOIC,CKD",206,29.51,0.0,0.0,0.0,14.0,63.0,7.593999999999999
3863,13413,"BEEF,RND,BTTM RND,STEAK,LN,0"" FAT,SEL,CKD,BRSD",206,34.93,0.0,0.0,0.0,7.0,46.0,4.853
3829,13370,"BEEF,BRISKET,FLAT HALF,LN,0""FAT,ALL GRDS,CKD,BRSD",205,33.26,0.0,0.0,0.0,16.0,54.0,5.625
7676,23633,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,SEL,CKD,BRSD",205,34.6,0.0,0.0,0.0,17.0,57.0,5.109
4115,13977,"BEEF,PLATE,INSIDE SKIRT STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",205,26.66,0.0,0.0,0.0,11.0,76.0,9.07
7475,23395,"BEEF,LOIN,TP LN STK,BNLESS,LIP-ON,L&F,1/8"" FAT,CHOIC,RAW",205,21.13,0.0,0.0,0.0,16.0,44.0,12.14
4093,13950,"BEEF,BRISKET,FLAT HALF,LN & FAT,0"" FAT,SEL,CKD,BRSD",205,33.59,0.0,0.0,0.0,20.0,57.0,5.579
7636,23593,"BEEF,RND,BTTM RND,STEAK,LN,1/8"" FAT,SEL,CKD,BRSD",205,34.46,0.0,0.0,0.0,7.0,46.0,4.904
3759,13098,"BEEF,RIB,EYE,SML END (RIBS 10-12),LN,0""FAT,CHOIC,CKD,BRLD",205,28.88,0.0,0.0,0.0,16.0,60.0,7.025
7227,23137,"BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0"" FAT,ALL GR,RAW",205,18.97,0.0,0.0,0.0,14.0,77.0,13.111
7607,23564,"BEEF,GROUND,90% LN MEAT / 10% FAT,PATTY,CKD,PAN-BROILED",204,25.21,0.0,0.0,0.0,15.0,75.0,8.661999999999999
8586,42161,"BOLOGNA,BEEF,LOW FAT",204,11.8,5.2,0.0,0.0,9.0,821.0,11.919
7221,23131,"BEEF,SHLDR POT RST,BNLESS,LN & FAT,0"" FAT,ALL GRDS,CKD,BRSD",204,31.03,0.0,0.0,0.0,13.0,61.0,6.9990000000000006
4033,13882,"BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,SEL,CKD,RSTD",204,28.13,0.0,0.0,0.0,7.0,37.0,7.464
4044,13893,"BEEF,RND,TOP RND STEAK,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD",204,30.67,0.0,0.0,0.0,7.0,41.0,7.252000000000001
7328,23248,"BEEF,TOP LOIN FILET,BNLESS,LN,1/8"" FAT,CHOIC,CKD,GRILLED",203,28.99,0.36,0.0,0.0,17.0,62.0,7.372
7658,23615,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,CHOIC,CKD,BRSD",203,33.13,0.0,0.0,0.0,14.0,53.0,5.461
3822,13363,"BEEF,COMP OF RTL CUTS,LN&FAT,0""FAT,SEL,CKD",203,28.61,0.0,0.0,0.0,15.0,62.0,7.832000000000001
3908,13469,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,SEL,CKD,GRILLED",203,28.92,0.0,0.0,0.0,20.0,67.0,7.192
3823,13364,"BEEF,COMP OF RTL CUTS,LN,0"" FAT,ALL GRDS,CKD",203,29.9,0.0,0.0,0.0,14.0,64.0,7.156
7579,23511,"BEEF,CHUCK,TOP BLADE,LN ONLY,TO 0"" FAT,ALL GRDS,CKD,BRLD",203,26.13,0.0,0.0,0.0,7.0,68.0,8.003
7548,23470,"BEEF,NZ,IMP,TENDERLOIN,LN & FAT,CKD,FAST FRIED",202,29.26,0.27,0.0,0.0,4.0,45.0,6.504
7251,23161,"BEEF,RIB EYE RST,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,CKD,RSTD",202,28.72,0.0,0.0,0.0,8.0,59.0,7.593
7669,23626,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8""FAT,CHOIC,CKD,BRLD",202,28.29,0.0,0.0,0.0,16.0,58.0,7.057
3934,13501,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,GRILLE",202,28.28,0.0,0.0,0.0,14.0,85.0,9.001999999999999
3891,13448,"BEEF,LOIN,TOPLOINSTK,BNLS,LIP OFF,LN,0"" FT,ALL GRD,CKD,GRLD",202,29.53,0.0,0.0,0.0,14.0,61.0,7.288
7480,23402,"BEEF,NZ,IMP,BRISKET POINT END,LN,CKD,BRSD",202,34.51,0.0,0.0,0.0,6.0,30.0,5.196
7193,23103,"BEEF,CHK,UND BL POT RST OR STK,BNL,LN & FAT,0"" FAT, CH, RAW",202,19.15,0.0,0.0,0.0,12.0,76.0,12.69
3884,13441,"BEEF,LOIN,TENDERLOIN STK,BNLESS,L & F,0"" FAT,SEL,CKD,GRILLED",202,30.93,0.0,0.0,0.0,13.0,54.0,6.3629999999999995
3752,13067,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,CHOIC,CKD,BRLD",202,27.55,0.0,0.0,0.0,18.0,53.0,7.590999999999999
7673,23630,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,1/8"" FAT,CHOIC,CKD,BRLD",201,29.16,0.0,0.0,0.0,16.0,60.0,6.59
3769,13228,"BEEF,SHANK CROSSCUTS,LN,1/4""FAT,CHOIC,CKD,SIMMRD",201,33.68,0.0,0.0,,32.0,64.0,5.15
4051,13900,"BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,SEL,CKD,BRLD",201,30.63,0.0,0.0,0.0,8.0,41.0,6.228999999999999
4100,13957,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,SEL,CKD,RSTD",201,26.44,0.0,0.0,0.0,21.0,56.0,8.436
4080,13929,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",201,20.3,0.0,0.0,0.0,24.0,52.0,10.567
7171,23081,"BEEF,SHLDR POT RST,BNLESS,LN,0"" FAT,CHOIC,CKD,BRSD",200,31.32,0.0,0.0,0.0,13.0,60.0,6.5920000000000005
7517,23439,"BEEF,NZ,IMP,TENDERLOIN,LN,CKD,FAST FRIED",200,29.37,0.27,0.0,0.0,4.0,45.0,6.257
3879,13432,"BEEF,RND,TOP RND,LN&FAT,0""FAT,SEL,CKD,BRSD",200,35.62,0.0,0.0,0.0,4.0,45.0,4.05
7643,23600,"BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,ALL GRDS,CKD,BRLD",200,29.04,0.0,0.0,0.0,19.0,60.0,6.545
7223,23133,"BEEF,SHLDR POT RST,BNLESS,LN & FAT,0"" FAT,SEL,CKD,BRSD",200,31.18,0.0,0.0,0.0,13.0,62.0,6.298
7588,23525,"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,SEL,CKD,BRLD",200,25.67,0.0,0.0,0.0,7.0,67.0,7.728
3856,13402,"BEEF,RND,BTTM RND,RST,LN & FAT,0"" FAT,CHOIC,CKD,RSTD",199,26.76,0.0,0.0,0.0,6.0,35.0,7.332000000000001
7352,23272,"BEEF,RIBEYE FILET,BNLESS,LN,0"" FAT,ALL GRDS,CKD,GRILLED",199,28.77,0.17,0.0,0.0,6.0,56.0,7.167
4036,13885,"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,CHOIC,RAW",199,19.48,0.0,0.0,0.0,5.0,58.0,10.530000000000001
7166,23076,"BEEF,CHUCK EYE STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",199,27.88,0.0,0.0,0.0,19.0,74.0,9.03
7468,23388,"BEEF,LN,TP LN STK,BNLESS,LIPON,LN & FAT,1/8"" FAT,ALL GRDS,RW",199,21.29,0.0,0.0,0.0,16.0,44.0,11.695
7371,23291,"BEEF,TOP LOIN PETITE RST/FILET,BNLS,LN & FAT,1/8"" FAT,CHC,RW",199,20.8,0.6,0.0,0.0,6.0,89.0,9.457
7362,23282,"BEEF,LOIN,TOP SIRLOIN CAP STK,BNLS,LN & FAT,1/8"" FAT,CHC,RAW",199,19.7,0.0,0.0,0.0,6.0,80.0,12.161999999999999
7385,23305,"BEEF,AUS,IMP,GRSS-FED, TOP LOIN STK/RST,BNLESS,LN FAT,RAW",199,19.9,0.11,0.0,0.0,5.0,60.0,11.283999999999999
7474,23394,"BEEF,LN,TOP LN STK,BNLSS,LIP-ON,LN,1/8"" FAT,ALL GRDS,,GRLLD",198,29.06,0.0,0.0,0.0,13.0,54.0,7.415
4022,13871,"BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW",198,20.71,0.0,0.0,0.0,16.0,53.0,10.035
3806,13346,"BEEF,CURED,CORNED BF,BRISKET,RAW",198,14.68,0.14,0.0,,7.0,1217.0,11.91
7263,23173,"BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0"" FAT,SEL,RAW",198,19.14,0.23,0.0,0.0,6.0,65.0,11.008
3887,13444,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",198,31.09,0.0,0.0,0.0,13.0,55.0,6.026
3852,13396,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,SEL,CKD,BRLD",198,28.04,0.0,0.0,,13.0,69.0,7.18
3885,13442,"BEEF,LOIN,TENDERLOIN STK,BNLESS,L,0"" F,ALL GRDS,CKD,GRILLED",198,30.7,0.0,0.0,0.0,15.0,59.0,7.024
3748,13047,"BEEF,GRASS-FED,GROUND,RAW",198,19.42,0.0,0.0,0.0,12.0,68.0,10.135
3919,13485,"BEEF,BRISKET,FLAT HALF,LN,0"" FAT,SEL,CKD,BRSD",198,33.9,0.0,0.0,0.0,17.0,56.0,4.7620000000000005
3915,13481,"BEEF,SHRT LOIN,T-BONE STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",198,25.98,0.0,0.0,0.0,4.0,71.0,7.914999999999999
7542,23464,"BEEF,NZ,IMP,OYSTER BLADE,LN & FAT,CKD,BRSD",197,29.79,0.0,0.0,0.0,5.0,25.0,6.106999999999999
7508,23430,"BEEF,NZ,IMP,RIBS PREP,CKD,FAST RSTD",197,27.23,0.09,0.0,0.0,18.0,58.0,6.5600000000000005
7174,23084,"BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,BRSD",197,33.55,0.0,0.0,0.0,15.0,67.0,5.9830000000000005
7590,23531,"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,SEL,CKD,RSTD",196,27.3,0.0,0.0,0.0,7.0,72.0,7.522
7540,23462,"BEEF,NZ,IMP,HIND SHIN,LN & FAT,CKD,BRSD",196,29.82,0.07,0.0,0.0,7.0,43.0,5.946
7506,23428,"BEEF,NZ,IMP,OYSTER BLADE,LN,CKD,BRSD",196,29.87,0.0,0.0,0.0,5.0,25.0,5.946999999999999
3872,13422,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,CHOIC,CKD,RSTD",196,27.01,0.0,0.0,0.0,6.0,35.0,6.946
7192,23102,"BEEF,CHK,UND BL POT RST/STK,BNL,LN & FT,0"" FT, ALL GR, RAW",196,19.17,0.0,0.0,0.0,12.0,76.0,12.294
3933,13500,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,ALL GRDS,CKD,GRI",196,28.15,0.0,0.0,0.0,14.0,87.0,8.280000000000001
